Spelling; nchar; LogFreq_Zipf; DomPoS
cave; 4; 4.19; noun
pasta; 5; 4.19; noun
breeze; 6; 4.19; noun
makers; 6; 4.19; noun
deaths; 6; 4.19; noun
jewish; 6; 4.19; adjective
exact; 5; 4.19; adjective
jazz; 4; 4.19; noun
desperately; 11; 4.19; adverb
lounge; 6; 4.19; noun
proposal; 8; 4.19; noun
ambitious; 9; 4.19; adjective
pro; 3; 4.19; adjective
awkward; 7; 4.19; adjective
charm; 5; 4.19; noun
capture; 7; 4.19; verb
losses; 6; 4.19; noun
woof; 4; 4.19; adjective
knight; 6; 4.19; name
carter; 6; 4.19; name
coverage; 8; 4.19; noun
currency; 8; 4.19; noun
stepped; 7; 4.19; verb
gym; 3; 4.19; noun
vet; 3; 4.19; noun
attacking; 9; 4.19; verb
threatened; 10; 4.19; verb
react; 5; 4.19; verb
stroke; 6; 4.19; noun
handsome; 8; 4.19; adjective
striking; 8; 4.19; adjective
booked; 6; 4.19; verb
gathered; 8; 4.19; verb
fee; 3; 4.19; noun
breast; 6; 4.19; noun
regard; 6; 4.19; noun
arranged; 8; 4.19; verb
lover; 5; 4.19; noun
murdered; 8; 4.19; verb
obscure; 7; 4.19; adjective
appointment; 11; 4.19; noun
corporation; 11; 4.19; noun
bitter; 6; 4.19; adjective
fry; 3; 4.19; noun
hunters; 7; 4.19; noun
locals; 6; 4.19; noun
pleasant; 8; 4.19; adjective
critics; 7; 4.19; noun
spells; 6; 4.19; noun
entered; 7; 4.19; verb
facilities; 10; 4.19; noun
retail; 6; 4.19; adjective
charities; 9; 4.19; noun
collectors; 10; 4.19; noun
sons; 4; 4.19; noun
bee; 3; 4.19; noun
reporting; 9; 4.19; verb
ruled; 5; 4.19; verb
roast; 5; 4.18; noun
managers; 8; 4.18; noun
backing; 7; 4.18; verb
biscuits; 8; 4.18; noun
detached; 8; 4.18; verb
layer; 5; 4.18; noun
vegetable; 9; 4.18; noun
burst; 5; 4.18; verb
handy; 5; 4.18; adjective
portrait; 8; 4.18; noun
compromise; 10; 4.18; noun
rip; 3; 4.18; verb
tone; 4; 4.18; noun
bored; 5; 4.18; verb
claiming; 8; 4.18; verb
fame; 4; 4.18; noun
canal; 5; 4.18; noun
document; 8; 4.18; noun
talented; 8; 4.18; adjective
stall; 5; 4.18; verb
clay; 4; 4.18; noun
creation; 8; 4.18; noun
hunter; 6; 4.18; noun
forth; 5; 4.18; adverb
lined; 5; 4.18; verb
rainbow; 7; 4.18; noun
inch; 4; 4.18; noun
arguments; 9; 4.18; noun
curious; 7; 4.18; adjective
bishop; 6; 4.18; name
journalists; 11; 4.18; noun
downing; 7; 4.18; name
inherited; 9; 4.18; verb
historical; 10; 4.18; adjective
nail; 4; 4.18; noun
summit; 6; 4.18; noun
stir; 4; 4.18; verb
employed; 8; 4.18; verb
counting; 8; 4.18; verb
comic; 5; 4.18; adjective
carrots; 7; 4.18; noun
expression; 10; 4.18; noun
texture; 7; 4.18; noun
polish; 6; 4.18; adjective
bass; 4; 4.18; noun
investors; 9; 4.18; noun
brick; 5; 4.18; noun
peas; 4; 4.18; noun
examples; 8; 4.18; noun
rivers; 6; 4.18; noun
toes; 4; 4.18; noun
colleague; 9; 4.18; noun
inspector; 9; 4.18; name
unfortunate; 11; 4.18; adjective
firstly; 7; 4.17; adverb
socks; 5; 4.17; noun
sheet; 5; 4.17; noun
jury; 4; 4.17; noun
nelson; 6; 4.17; name
fetch; 5; 4.17; verb
nurses; 6; 4.17; noun
scare; 5; 4.17; verb
shark; 5; 4.17; noun
manner; 6; 4.17; noun
rival; 5; 4.17; noun
wages; 5; 4.17; noun
ringing; 7; 4.17; verb
establish; 9; 4.17; verb
straw; 5; 4.17; noun
wage; 4; 4.17; noun
bungalow; 8; 4.17; noun
pray; 4; 4.17; verb
costume; 7; 4.17; noun
seaside; 7; 4.17; noun
web; 3; 4.17; noun
couples; 7; 4.17; noun
orchestra; 9; 4.17; noun
slide; 5; 4.17; noun
bend; 4; 4.17; verb
importantly; 11; 4.17; adverb
bearing; 7; 4.17; noun
longest; 7; 4.17; adjective
interior; 8; 4.17; noun
jolly; 5; 4.17; adverb
minor; 5; 4.17; adjective
sail; 4; 4.17; noun
promotion; 9; 4.17; noun
powder; 6; 4.17; noun
dealer; 6; 4.17; noun
formal; 6; 4.17; adjective
pockets; 7; 4.17; noun
flies; 5; 4.17; verb
noisy; 5; 4.17; adjective
tag; 3; 4.17; noun
officially; 10; 4.17; adverb
quarters; 8; 4.17; noun
behave; 6; 4.17; verb
closest; 7; 4.17; adjective
cloudy; 6; 4.17; adjective
custard; 7; 4.17; noun
error; 5; 4.17; noun
merry; 5; 4.17; name
podium; 6; 4.17; noun
remained; 8; 4.17; verb
les; 3; 4.17; name
follows; 7; 4.17; verb
wolf; 4; 4.17; noun
realistic; 9; 4.17; adjective
explained; 9; 4.16; verb
manifesto; 9; 4.16; noun
negotiations; 12; 4.16; noun
plaid; 5; 4.16; name
lid; 3; 4.16; noun
managing; 8; 4.16; verb
allowance; 9; 4.16; noun
leather; 7; 4.16; noun
throat; 6; 4.16; noun
budgets; 7; 4.16; noun
rolled; 6; 4.16; verb
uniform; 7; 4.16; noun
ladder; 6; 4.16; noun
literature; 10; 4.16; noun
miaow; 5; 4.16; name
fried; 5; 4.16; adjective
basket; 6; 4.16; noun
extend; 6; 4.16; verb
crystal; 7; 4.16; noun
burns; 5; 4.16; name
invite; 6; 4.16; verb
recording; 9; 4.16; noun
retirement; 10; 4.16; noun
youngsters; 10; 4.16; noun
bubble; 6; 4.16; noun
qualified; 9; 4.16; verb
windy; 5; 4.16; adjective
communication; 13; 4.16; noun
efficient; 9; 4.16; adjective
washed; 6; 4.16; verb
promising; 9; 4.16; adjective
runners; 7; 4.16; noun
internal; 8; 4.16; adjective
wicked; 6; 4.16; adjective
architecture; 12; 4.16; noun
bum; 3; 4.16; noun
nursery; 7; 4.16; noun
payments; 8; 4.16; noun
fairy; 5; 4.16; noun
application; 11; 4.16; noun
represents; 10; 4.16; verb
depth; 5; 4.16; noun
tourist; 7; 4.16; noun
ministry; 8; 4.16; name
servants; 8; 4.16; noun
chairs; 6; 4.16; noun
issued; 6; 4.16; verb
accurate; 8; 4.16; adjective
horror; 6; 4.16; noun
terrifying; 10; 4.16; adjective
struggled; 9; 4.16; verb
teenage; 7; 4.16; adjective
touching; 8; 4.16; verb
mama; 4; 4.16; name
drag; 4; 4.16; verb
masters; 7; 4.16; noun
unemployed; 10; 4.16; adjective
amazed; 6; 4.16; verb
sounded; 7; 4.16; verb
criminals; 9; 4.16; noun
presenter; 9; 4.16; noun
gloves; 6; 4.16; noun
accent; 6; 4.16; noun
documents; 9; 4.16; noun
darts; 5; 4.16; noun
inches; 6; 4.16; noun
opens; 5; 4.16; verb
disappointment; 14; 4.16; noun
opponent; 8; 4.16; noun
monkeys; 7; 4.16; noun
listened; 8; 4.15; verb
listed; 6; 4.15; verb
succeed; 7; 4.15; verb
addition; 8; 4.15; noun
tick; 4; 4.15; verb
forwards; 8; 4.15; adverb
mint; 4; 4.15; noun
backs; 5; 4.15; noun
roughly; 7; 4.15; adverb
collapsed; 9; 4.15; verb
gamble; 6; 4.15; noun
explosion; 9; 4.15; noun
meals; 5; 4.15; noun
tougher; 7; 4.15; adjective
shiny; 5; 4.15; adjective
surprises; 9; 4.15; noun
foundation; 10; 4.15; noun
youngest; 8; 4.15; adjective
tray; 4; 4.15; noun
flesh; 5; 4.15; noun
spice; 5; 4.15; noun
trace; 5; 4.15; verb
receiving; 9; 4.15; verb
jersey; 6; 4.15; name
analysis; 8; 4.15; noun
tactics; 7; 4.15; noun
ruin; 4; 4.15; verb
nowadays; 8; 4.15; adverb
reverse; 7; 4.15; verb
protests; 8; 4.15; noun
provides; 8; 4.15; verb
resist; 6; 4.15; verb
wrapped; 7; 4.15; verb
shoe; 4; 4.15; noun
ingredient; 10; 4.15; noun
sustainable; 11; 4.15; adjective
baked; 5; 4.15; adjective
unexpected; 10; 4.15; adjective
decides; 7; 4.15; verb
dried; 5; 4.15; verb
expenses; 8; 4.15; noun
gathering; 9; 4.15; verb
quote; 5; 4.15; noun
burnt; 5; 4.15; adjective
payment; 7; 4.15; noun
spy; 3; 4.15; noun
glue; 4; 4.15; noun
unhappy; 7; 4.15; adjective
filmed; 6; 4.15; verb
recipes; 7; 4.15; noun
schemes; 7; 4.15; noun
finances; 8; 4.15; noun
momentum; 8; 4.15; noun
governor; 8; 4.15; name
stole; 5; 4.15; verb
potter; 6; 4.15; name
ballet; 6; 4.14; noun
praise; 6; 4.14; noun
pardon; 6; 4.14; noun
whale; 5; 4.14; noun
farms; 5; 4.14; noun
grip; 4; 4.14; noun
bids; 4; 4.14; noun
dollar; 6; 4.14; noun
mild; 4; 4.14; adjective
pint; 4; 4.14; noun
straightforward; 15; 4.14; adjective
acceptable; 10; 4.14; adjective
arrival; 7; 4.14; noun
buddy; 5; 4.14; noun
breeding; 8; 4.14; verb
darkness; 8; 4.14; noun
happiness; 9; 4.14; noun
pets; 4; 4.14; noun
wore; 4; 4.14; verb
phase; 5; 4.14; noun
pointed; 7; 4.14; verb
solo; 4; 4.14; noun
deserved; 8; 4.14; verb
tables; 6; 4.14; noun
converted; 9; 4.14; verb
dale; 4; 4.14; name
awarded; 7; 4.14; verb
determination; 13; 4.14; noun
experiences; 11; 4.14; noun
enthusiasm; 10; 4.14; noun
pottery; 7; 4.14; noun
relations; 9; 4.14; noun
courses; 7; 4.14; noun
gradually; 9; 4.14; adverb
ruby; 4; 4.14; name
engineer; 8; 4.14; noun
scrap; 5; 4.14; noun
cure; 4; 4.14; noun
combined; 8; 4.14; verb
cleaned; 7; 4.14; verb
fits; 4; 4.14; verb
borders; 7; 4.14; noun
flew; 4; 4.14; verb
anxious; 7; 4.14; adjective
dollars; 7; 4.14; noun
frustrating; 11; 4.14; adjective
contain; 7; 4.14; verb
decline; 7; 4.14; noun
folks; 5; 4.14; noun
optimistic; 10; 4.14; adjective
recover; 7; 4.14; verb
clothing; 8; 4.14; noun
chuck; 5; 4.13; verb
insects; 7; 4.13; noun
precisely; 9; 4.13; adverb
uncomfortable; 13; 4.13; adjective
checks; 6; 4.13; noun
outfit; 6; 4.13; noun
dating; 6; 4.13; verb
lighter; 7; 4.13; adjective
root; 4; 4.13; noun
surprisingly; 12; 4.13; adverb
goalkeeper; 10; 4.13; noun
stream; 6; 4.13; noun
enterprise; 10; 4.13; noun
rises; 5; 4.13; noun
shelter; 7; 4.13; noun
consumers; 9; 4.13; noun
reducing; 8; 4.13; verb
decoration; 10; 4.13; noun
poem; 4; 4.13; noun
roar; 4; 4.13; noun
strip; 5; 4.13; noun
wealthy; 7; 4.13; adjective
hats; 4; 4.13; noun
regulations; 11; 4.13; noun
label; 5; 4.13; noun
encouraged; 10; 4.13; verb
hug; 3; 4.13; noun
reward; 6; 4.13; noun
rod; 3; 4.13; noun
doorstep; 8; 4.13; noun
beside; 6; 4.13; preposition
liver; 5; 4.13; noun
restored; 8; 4.13; verb
differences; 11; 4.13; noun
traditionally; 13; 4.13; adverb
unknown; 7; 4.13; adjective
brazil; 6; 4.13; name
contrast; 8; 4.13; noun
counts; 6; 4.13; verb
technically; 11; 4.13; adverb
meets; 5; 4.13; verb
miserable; 9; 4.13; adjective
splash; 6; 4.13; noun
dominated; 9; 4.13; verb
buyer; 5; 4.13; noun
surrounding; 11; 4.13; verb
wasted; 6; 4.13; verb
pays; 4; 4.13; verb
sought; 6; 4.13; verb
repair; 6; 4.13; noun
odds; 4; 4.13; noun
commissioner; 12; 4.13; name
rarely; 6; 4.13; adverb
shining; 7; 4.13; verb
arguing; 7; 4.13; verb
astonishing; 11; 4.13; adjective
dodgy; 5; 4.13; adjective
occasionally; 12; 4.13; adverb
blast; 5; 4.13; noun
intention; 9; 4.13; noun
engage; 6; 4.13; verb
sophisticated; 13; 4.13; adjective
villages; 8; 4.13; noun
cooper; 6; 4.13; name
depending; 9; 4.13; verb
diary; 5; 4.13; noun
emerged; 7; 4.13; verb
lips; 4; 4.13; noun
temporary; 9; 4.13; adjective
pops; 4; 4.12; verb
guaranteed; 10; 4.12; verb
method; 6; 4.12; noun
teddy; 5; 4.12; adjective
bust; 4; 4.12; noun
miracle; 7; 4.12; noun
tragic; 6; 4.12; adjective
devolution; 10; 4.12; noun
illness; 7; 4.12; noun
snap; 4; 4.12; noun
bold; 4; 4.12; adjective
comedian; 8; 4.12; noun
daughters; 9; 4.12; noun
cha; 3; 4.12; noun
sponge; 6; 4.12; noun
mount; 5; 4.12; name
secondly; 8; 4.12; adverb
inner; 5; 4.12; adjective
revenue; 7; 4.12; noun
teenagers; 9; 4.12; noun
cares; 5; 4.12; verb
parks; 5; 4.12; noun
urgent; 6; 4.12; adjective
commit; 6; 4.12; verb
lifted; 6; 4.12; verb
renovation; 10; 4.12; noun
hated; 5; 4.12; verb
representing; 12; 4.12; verb
easter; 6; 4.12; name
billions; 8; 4.12; noun
situations; 10; 4.12; noun
chickens; 8; 4.12; noun
speaks; 6; 4.12; verb
bankers; 7; 4.12; noun
intended; 8; 4.12; verb
multiple; 8; 4.12; adjective
via; 3; 4.12; preposition
shore; 5; 4.12; noun
clearing; 8; 4.12; verb
instruments; 11; 4.12; noun
miller; 6; 4.12; name
represented; 11; 4.12; verb
deny; 4; 4.12; verb
goat; 4; 4.12; noun
walker; 6; 4.12; name
kicks; 5; 4.12; verb
commonwealth; 12; 4.12; name
jealous; 7; 4.12; adjective
urban; 5; 4.12; adjective
frames; 6; 4.12; noun
brighter; 8; 4.12; noun
blank; 5; 4.12; adjective
leap; 4; 4.12; noun
dancers; 7; 4.11; noun
isolated; 8; 4.11; verb
phew; 4; 4.11; name
valued; 6; 4.11; verb
hooray; 6; 4.11; noun
railways; 8; 4.11; noun
muscle; 6; 4.11; noun
beast; 5; 4.11; noun
backed; 6; 4.11; verb
cycling; 7; 4.11; noun
chemical; 8; 4.11; noun
hurts; 5; 4.11; verb
scorers; 7; 4.11; noun
hacking; 7; 4.11; noun
stealing; 8; 4.11; verb
delay; 5; 4.11; noun
noble; 5; 4.11; adjective
resort; 6; 4.11; noun
bombs; 5; 4.11; noun
happily; 7; 4.11; adverb
messy; 5; 4.11; adjective
founded; 7; 4.11; verb
techniques; 10; 4.11; noun
thrilled; 8; 4.11; verb
meantime; 8; 4.11; noun
frost; 5; 4.11; noun
elegant; 7; 4.11; adjective
register; 8; 4.11; noun
titanic; 7; 4.11; name
intervention; 12; 4.11; noun
earthquake; 10; 4.11; noun
feathers; 8; 4.11; noun
institutions; 12; 4.11; noun
upside; 6; 4.11; adverb
environmental; 13; 4.11; adjective
eagle; 5; 4.11; noun
planes; 6; 4.11; noun
san; 3; 4.11; name
compensation; 12; 4.11; noun
discipline; 10; 4.11; noun
attracted; 9; 4.11; verb
wool; 4; 4.11; noun
constable; 9; 4.11; name
draws; 5; 4.11; verb
passenger; 9; 4.11; noun
arrives; 7; 4.11; verb
deco; 4; 4.11; name
aboard; 6; 4.11; preposition
pump; 4; 4.11; noun
commander; 9; 4.11; noun
noel; 4; 4.11; name
locally; 7; 4.11; adverb
laughs; 6; 4.11; verb
devastating; 11; 4.11; adjective
floating; 8; 4.11; verb
quit; 4; 4.11; verb
suspended; 9; 4.11; verb
quest; 5; 4.11; noun
settlement; 10; 4.11; noun
motorway; 8; 4.11; noun
assault; 7; 4.11; noun
molly; 5; 4.11; name
brilliantly; 11; 4.11; adverb
overseas; 8; 4.11; adjective
earning; 7; 4.11; verb
arsenal; 7; 4.11; name
carved; 6; 4.11; verb
reminds; 7; 4.11; verb
cruel; 5; 4.11; adjective
cigarette; 9; 4.11; noun
fiction; 7; 4.11; noun
mothers; 7; 4.11; noun
stepping; 8; 4.11; verb
increases; 9; 4.11; noun
kings; 5; 4.11; noun
lend; 4; 4.11; verb
conservation; 12; 4.1; noun
deck; 4; 4.1; noun
exam; 4; 4.1; noun
feast; 5; 4.1; noun
suggestion; 10; 4.1; noun
iconic; 6; 4.1; adjective
stability; 9; 4.1; noun
wardrobe; 8; 4.1; noun
guards; 6; 4.1; noun
soap; 4; 4.1; noun
conclusion; 10; 4.1; noun
porcelain; 9; 4.1; noun
epic; 4; 4.1; noun
beg; 3; 4.1; verb
restaurants; 11; 4.1; noun
embarrassed; 11; 4.1; adjective
wound; 5; 4.1; noun
marketing; 9; 4.1; noun
celebrated; 10; 4.1; verb
skip; 4; 4.1; verb
biscuit; 7; 4.1; noun
conversion; 10; 4.1; noun
fitting; 7; 4.1; adjective
cotton; 6; 4.1; noun
supplies; 8; 4.1; noun
discussing; 10; 4.1; verb
procedure; 9; 4.1; noun
strict; 6; 4.1; adjective
emotions; 8; 4.1; noun
poetry; 6; 4.1; noun
amateur; 7; 4.1; adjective
demands; 7; 4.1; noun
sixth; 5; 4.1; adjective
terrified; 9; 4.1; verb
branch; 6; 4.1; noun
deciding; 8; 4.1; verb
mushrooms; 9; 4.1; noun
crop; 4; 4.1; noun
useless; 7; 4.1; adjective
cubs; 4; 4.1; noun
sheer; 5; 4.1; adjective
exotic; 6; 4.1; adjective
loo; 3; 4.1; noun
wrap; 4; 4.1; verb
apartment; 9; 4.1; noun
dozen; 5; 4.1; noun
destination; 11; 4.1; noun
envelope; 8; 4.1; noun
protesters; 10; 4.1; noun
horn; 4; 4.1; noun
slipped; 7; 4.1; verb
opponents; 9; 4.1; noun
proving; 7; 4.1; verb
firing; 6; 4.1; noun
reference; 9; 4.1; noun
answering; 9; 4.1; verb
gardening; 9; 4.1; noun
attempts; 8; 4.1; noun
convicted; 9; 4.1; verb
debut; 5; 4.1; noun
pity; 4; 4.1; noun
basil; 5; 4.09; name
intelligent; 11; 4.09; adjective
voluntary; 9; 4.09; adjective
models; 6; 4.09; noun
flights; 7; 4.09; noun
returns; 7; 4.09; noun
announce; 8; 4.09; verb
surrey; 6; 4.09; name
whisky; 6; 4.09; noun
relieved; 8; 4.09; adjective
robot; 5; 4.09; noun
decorative; 10; 4.09; adjective
beep; 4; 4.09; noun
existence; 9; 4.09; noun
sword; 5; 4.09; noun
log; 3; 4.09; verb
restoration; 11; 4.09; noun
risky; 5; 4.09; adjective
suspicious; 10; 4.09; adjective
cruise; 6; 4.09; noun
agencies; 8; 4.09; noun
tuition; 7; 4.09; noun
homeless; 8; 4.09; adjective
article; 7; 4.09; noun
demonstrate; 11; 4.09; verb
escaped; 7; 4.09; verb
pointing; 8; 4.09; verb
privilege; 9; 4.09; noun
prosecution; 11; 4.09; noun
producer; 8; 4.09; noun
scan; 4; 4.09; verb
affordable; 10; 4.09; adjective
demanding; 9; 4.09; verb
ugh; 3; 4.09; noun
elite; 5; 4.09; adjective
romance; 7; 4.09; noun
approaching; 11; 4.09; verb
ass; 3; 4.09; noun
memorial; 8; 4.09; noun
stoke; 5; 4.09; name
homework; 8; 4.09; noun
aspects; 7; 4.09; noun
lamp; 4; 4.09; noun
mars; 4; 4.09; name
invention; 9; 4.09; noun
poet; 4; 4.09; noun
electoral; 9; 4.09; adjective
pirate; 6; 4.09; noun
woodland; 8; 4.09; noun
studies; 7; 4.09; noun
bitch; 5; 4.09; noun
offices; 7; 4.09; noun
phenomenal; 10; 4.09; adjective
tooth; 5; 4.09; noun
rejected; 8; 4.09; verb
verdict; 7; 4.09; noun
smashed; 7; 4.09; verb
random; 6; 4.09; adjective
covers; 6; 4.09; verb
requires; 8; 4.09; verb
everyday; 8; 4.09; adjective
scientist; 9; 4.09; noun
appointed; 9; 4.09; verb
resolution; 10; 4.09; noun
lime; 4; 4.09; noun
anymore; 7; 4.09; adverb
cancelled; 9; 4.08; verb
lobster; 7; 4.08; noun
smoked; 6; 4.08; verb
donna; 5; 4.08; name
consistent; 10; 4.08; adjective
dreadful; 8; 4.08; adjective
edition; 7; 4.08; noun
prisoner; 8; 4.08; noun
miners; 6; 4.08; noun
fortunately; 11; 4.08; adverb
broadcast; 9; 4.08; noun
chopped; 7; 4.08; verb
relevant; 8; 4.08; adjective
twins; 5; 4.08; noun
constituents; 12; 4.08; noun
continent; 9; 4.08; noun
handful; 7; 4.08; noun
muscles; 7; 4.08; noun
warming; 7; 4.08; verb
whip; 4; 4.08; noun
belly; 5; 4.08; adverb
coconut; 7; 4.08; noun
crunch; 6; 4.08; noun
safer; 5; 4.08; adjective
slept; 5; 4.08; verb
spinning; 8; 4.08; adjective
tiles; 5; 4.08; noun
assets; 6; 4.08; noun
fog; 3; 4.08; noun
arctic; 6; 4.08; name
chicks; 6; 4.08; noun
boil; 4; 4.08; noun
tense; 5; 4.08; adjective
debts; 5; 4.08; noun
guessing; 8; 4.08; verb
queue; 5; 4.08; noun
negotiate; 9; 4.08; verb
informed; 8; 4.08; verb
professionals; 13; 4.08; noun
wolves; 6; 4.08; noun
apology; 7; 4.08; noun
entertaining; 12; 4.08; adjective
islam; 5; 4.08; name
restore; 7; 4.08; verb
sang; 4; 4.08; verb
supermarkets; 12; 4.08; noun
carrot; 6; 4.08; noun
awake; 5; 4.08; adverb
promote; 7; 4.08; verb
signature; 9; 4.08; noun
prayer; 6; 4.08; noun
toe; 3; 4.08; noun
virgin; 6; 4.08; name
lets; 4; 4.08; verb
conduct; 7; 4.08; verb
priorities; 10; 4.08; noun
vinegar; 7; 4.08; noun
suspicion; 9; 4.08; noun
cannon; 6; 4.08; noun
statistically; 13; 4.08; adverb
smash; 5; 4.08; verb
minority; 8; 4.08; noun
arrangements; 12; 4.08; noun
predators; 9; 4.08; noun
successfully; 12; 4.08; adverb
bullet; 6; 4.08; noun
detailed; 8; 4.08; adjective
frustrated; 10; 4.08; adjective
helmet; 6; 4.08; noun
recall; 6; 4.08; verb
rub; 3; 4.08; verb
tourism; 7; 4.08; noun
circus; 6; 4.08; noun
conscious; 9; 4.08; adjective
signing; 7; 4.08; verb
recovered; 9; 4.08; verb
sequence; 8; 4.08; noun
file; 4; 4.08; noun
grief; 5; 4.07; noun
rang; 4; 4.07; verb
involves; 8; 4.07; verb
lied; 4; 4.07; verb
architect; 9; 4.07; noun
handling; 8; 4.07; verb
rick; 4; 4.07; name
sells; 5; 4.07; verb
grandma; 7; 4.07; name
loft; 4; 4.07; noun
maintenance; 11; 4.07; noun
stranger; 8; 4.07; noun
grows; 5; 4.07; verb
saint; 5; 4.07; name
adopted; 7; 4.07; verb
paradise; 8; 4.07; noun
lazy; 4; 4.07; adjective
satisfied; 9; 4.07; verb
employers; 9; 4.07; noun
toughest; 8; 4.07; adjective
bury; 4; 4.07; verb
doll; 4; 4.07; noun
bug; 3; 4.07; noun
drops; 5; 4.07; verb
connections; 11; 4.07; noun
script; 6; 4.07; noun
tool; 4; 4.07; noun
funded; 6; 4.07; verb
singles; 7; 4.07; noun
belonged; 8; 4.07; verb
globe; 5; 4.07; noun
certificate; 11; 4.07; noun
destruction; 11; 4.07; noun
quietly; 7; 4.07; adverb
sample; 6; 4.07; noun
obsessed; 8; 4.07; verb
collector; 9; 4.07; noun
straightaway; 12; 4.07; noun
utterly; 7; 4.07; adverb
owl; 3; 4.07; noun
writers; 7; 4.07; noun
volume; 6; 4.07; noun
suitable; 8; 4.07; adjective
entry; 5; 4.07; noun
planting; 8; 4.07; noun
salary; 6; 4.07; noun
purely; 6; 4.07; adverb
creates; 7; 4.07; verb
dug; 3; 4.07; verb
relative; 8; 4.07; adjective
attend; 6; 4.07; verb
happier; 7; 4.07; adjective
lorry; 5; 4.07; noun
involve; 7; 4.07; verb
pies; 4; 4.07; noun
monitor; 7; 4.07; verb
raining; 7; 4.07; verb
tops; 4; 4.07; noun
preparation; 11; 4.07; noun
engines; 7; 4.07; noun
cabbage; 7; 4.07; noun
mustard; 7; 4.07; noun
trump; 5; 4.07; name
diving; 6; 4.07; noun
selected; 8; 4.07; verb
buster; 6; 4.06; name
mysterious; 10; 4.06; adjective
sweat; 5; 4.06; noun
strategic; 9; 4.06; adjective
treaty; 6; 4.06; noun
elephants; 9; 4.06; noun
limits; 6; 4.06; noun
exclusive; 9; 4.06; adjective
musicians; 9; 4.06; noun
request; 7; 4.06; noun
dup; 3; 4.06; name
diamonds; 8; 4.06; noun
jubilee; 7; 4.06; name
rubber; 6; 4.06; noun
highlights; 10; 4.06; verb
blew; 4; 4.06; verb
freak; 5; 4.06; noun
refer; 5; 4.06; verb
caravan; 7; 4.06; noun
click; 5; 4.06; noun
function; 8; 4.06; noun
spirits; 7; 4.06; noun
campaigning; 11; 4.06; noun
cent; 4; 4.06; noun
complaint; 9; 4.06; noun
fortunate; 9; 4.06; adjective
punishment; 10; 4.06; noun
policeman; 9; 4.06; noun
targeted; 8; 4.06; verb
terror; 6; 4.06; noun
terrorism; 9; 4.06; noun
ma'am; 5; 4.06; noun
cowboy; 6; 4.06; noun
ospreys; 7; 4.06; name
boards; 6; 4.06; noun
woke; 4; 4.06; verb
snakes; 6; 4.06; noun
secured; 7; 4.06; verb
tan; 3; 4.06; noun
craft; 5; 4.06; noun
exhausted; 9; 4.06; verb
replacement; 11; 4.06; noun
stuffed; 7; 4.06; verb
spaces; 6; 4.06; noun
pensioners; 10; 4.06; noun
smallest; 8; 4.06; adjective
treasures; 9; 4.06; noun
burden; 6; 4.06; noun
recommend; 9; 4.06; verb
chapel; 6; 4.06; noun
barrel; 6; 4.06; noun
declared; 8; 4.06; verb
intend; 6; 4.06; verb
ivory; 5; 4.06; noun
lawyers; 7; 4.06; noun
judging; 7; 4.06; verb
quirky; 6; 4.06; adjective
bean; 4; 4.06; noun
jug; 3; 4.06; noun
contracts; 9; 4.06; noun
uncertainty; 11; 4.06; noun
explanation; 11; 4.06; noun
nearest; 7; 4.06; adjective
tender; 6; 4.06; noun
complain; 8; 4.06; verb
precise; 7; 4.06; adjective
badge; 5; 4.06; noun
resistance; 10; 4.06; noun
wasting; 7; 4.06; verb
sore; 4; 4.06; adjective
frightening; 11; 4.06; adjective
hay; 3; 4.06; noun
patience; 8; 4.06; noun
witch; 5; 4.06; noun
principles; 10; 4.06; noun
screw; 5; 4.06; verb
dispute; 7; 4.05; noun
sources; 7; 4.05; noun
designs; 7; 4.05; noun
instant; 7; 4.05; adjective
contacted; 9; 4.05; verb
sandy; 5; 4.05; name
infection; 9; 4.05; noun
sculpture; 9; 4.05; noun
corruption; 10; 4.05; noun
phoned; 6; 4.05; verb
overcome; 8; 4.05; verb
clients; 7; 4.05; noun
coin; 4; 4.05; noun
mature; 6; 4.05; adjective
sympathy; 8; 4.05; noun
offs; 4; 4.05; noun
grandchildren; 13; 4.05; noun
lean; 4; 4.05; adjective
steak; 5; 4.05; noun
highlight; 9; 4.05; noun
divide; 6; 4.05; verb
fleet; 5; 4.05; noun
churches; 8; 4.05; noun
friendship; 10; 4.05; noun
chill; 5; 4.05; noun
stores; 6; 4.05; noun
rescued; 7; 4.05; verb
treble; 6; 4.05; verb
asks; 4; 4.05; verb
enemies; 7; 4.05; noun
pal; 3; 4.05; noun
fiver; 5; 4.05; noun
owns; 4; 4.05; verb
schedule; 8; 4.05; noun
flooding; 8; 4.05; noun
modest; 6; 4.05; adjective
exit; 4; 4.05; noun
fires; 5; 4.05; noun
rebels; 6; 4.05; noun
concentration; 13; 4.05; noun
emotion; 7; 4.05; noun
depend; 6; 4.05; verb
frog; 4; 4.05; noun
cleaner; 7; 4.05; adjective
institution; 11; 4.05; noun
lunchtime; 9; 4.05; noun
choosing; 8; 4.05; verb
invested; 8; 4.05; verb
assure; 6; 4.05; verb
roles; 5; 4.05; noun
villa; 5; 4.05; name
thankfully; 10; 4.05; adverb
consultant; 10; 4.05; noun
butcher; 7; 4.05; noun
digital; 7; 4.05; adjective
glamorous; 9; 4.05; adjective
splendid; 8; 4.05; adjective
corners; 7; 4.05; noun
scream; 6; 4.05; verb
layout; 6; 4.05; noun
mums; 4; 4.05; noun
